portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,return
PF00009758,DSK00006481,OFF00001002,C,20120810,17270000,M,0.00144,CHF,0.3488173913,17269611.425,20120810,,20120813,E,,TRUE,0.00324
PF00009781,DSK00006488,OFF00001002,C,20120816,126500000,M,0.00144,CHF,0.3488173913,126492374.861112,20120816,,20120823,E,,TRUE,0.00372
PF00009782,DSK00006493,OFF00001002,C,20120816,154000000,M,0.00144,CHF,0.3488173913,153998845,20120816,,20120817,E,,TRUE,0.00324
PF00009788,DSK00006496,OFF00001002,C,20120817,31878000,M,0.00144,CHF,0.3488173913,31877309.31,20120817,,20120820,E,,TRUE,0.00312
PF00009789,DSK00006496,OFF00001002,C,20120817,63074000,M,0.00144,CHF,0.3488173913,63072633.3966666,20120817,,20120820,E,,TRUE,0.00312
PF00009790,DSK00006496,OFF00001002,C,20120817,10208000,M,0.00144,CHF,0.3488173913,10207778.8266667,20120817,,20120820,E,,TRUE,0.00312
PF00009826,DSK00006513,OFF00001002,C,20120827,65769000,M,0.00144,CHF,0.3488173913,65753653.9,20120827,,20120917,E,,TRUE,0.0048
PF00009830,DSK00006515,OFF00001002,C,20120827,19459000,M,0.00144,CHF,0.3488173913,19458859.4627778,20120827,,20120828,E,,TRUE,0.00312
PF00009848,DSK00006522,OFF00001002,C,20120830,65549000,M,0.00144,CHF,0.3488173913,65548526.5905556,20120830,,20120831,E,,TRUE,0.00312
PF00009834,DSK00006511,OFF00001002,C,20120828,33891000,M,0.00144,CHF,0.3488173913,33888957.1258334,20120828,,20120904,E,,TRUE,0.00372
PF00009835,DSK00006511,OFF00001002,C,20120828,21109000,M,0.00144,CHF,0.3488173913,21107727.5963888,20120828,,20120904,E,,TRUE,0.00372
PF00009836,DSK00006511,OFF00001002,C,20120828,108361000,M,0.00144,CHF,0.3488173913,108354468.239722,20120828,,20120904,E,,TRUE,0.00372
PF00009838,DSK00006518,OFF00001002,C,20120828,22110000,M,0.00144,CHF,0.3488173913,22109840.3166666,20120828,,20120829,E,,TRUE,0.00312
PF00009846,DSK00006522,OFF00001002,C,20120830,126500000,M,0.00144,CHF,0.3488173913,126499086.388888,20120830,,20120831,E,,TRUE,0.00312
PF00008422,DSK00005978,OFF00001002,C,20111209,413816700,M,0.01205,CHF,0.2940918182,413785663.7475,20111209,,20111212,E,,TRUE,0.0108
PF00008425,DSK00005978,OFF00001002,C,20111209,55000000,M,0.01205,CHF,0.2940918182,54996058.3333334,20111209,,20111212,E,,TRUE,0.01032
PF00008426,DSK00005978,OFF00001002,C,20111209,8800000,M,0.01205,CHF,0.2940918182,8799340,20111209,,20111212,E,,TRUE,0.0108
PF00008427,DSK00005978,OFF00001001,A,20111209,1546914600,T,0.01205,USD,1.0003231818,1546749613.37457,20111209,,20111212,A,,TRUE,0.01536
PF00008566,DSK00006019,OFF00001001,A,20120105,33000000,T,0.01005,USD,1.0638863636,32994995.7589766,20120103,,20120112,A,,TRUE,0.00936
PF00008576,DSK00006023,OFF00001001,A,20120104,236500000,T,0.01005,USD,1.0638863636,236495007.327623,20120104,,20120105,A,,TRUE,0.00912
PF00008591,DSK00006026,OFF00001002,C,20120105,440000000,M,0.01005,CHF,0.3159395455,439988388.888888,20120105,,20120106,E,,TRUE,0.0114
PF00008592,DSK00006026,OFF00001002,C,20120105,121000000,M,0.01005,CHF,0.3159395455,120996874.166666,20120105,,20120106,E,,TRUE,0.01116
PF00008593,DSK00006026,OFF00001002,C,20120105,11000000,M,0.01005,CHF,0.3159395455,10999715.8333333,20120105,,20120106,E,,TRUE,0.01116
PF00008594,DSK00006026,OFF00001002,C,20120105,55000000,M,0.01005,CHF,0.3159395455,54998548.6111112,20120105,,20120106,E,,TRUE,0.0114
PF00008595,DSK00006026,OFF00001001,A,20120105,659903200,T,0.01005,USD,1.0638863636,659884319.9764,20120105,,20120106,A,,TRUE,0.01236
PF00008904,DSK00006128,OFF00001002,C,20120221,34815000,M,0.00701,CHF,0.35696,34814700.2041666,20120221,,20120222,E,,TRUE,0.00372
PF00009422,DSK00006337,OFF00001002,C,20120605,397474000,M,0.00384,CHF,0.3478661905,397470687.716666,20120605,,20120606,E,,TRUE,0.0036
PF00009423,DSK00006339,OFF00001001,A,20120606,126500000,T,0.00384,USD,0.9673619048,126498735.01265,20120606,,20120607,A,,TRUE,0.00432
PF00009425,DSK00006340,OFF00001002,C,20120606,406967000,M,0.00384,CHF,0.3478661905,406835187.910556,20120606,,20120628,E,,TRUE,0.00636
PF00009858,DSK00006523,OFF00001001,A,20120904,15950000,T,0.00122,USD,0.999775,15949534.8052348,20120904,,20120911,A,,TRUE,0.0018
PF00009428,DSK00006339,OFF00001002,C,20120606,145145000,M,0.00384,CHF,0.3478661905,145143588.868056,20120606,,20120607,E,,TRUE,0.0042
PF00009440,DSK00006343,OFF00001002,C,20120607,262592000,M,0.00384,CHF,0.3478661905,262589811.733334,20120607,,20120608,E,,TRUE,0.0036
PF00009441,DSK00006343,OFF00001002,C,20120607,172183000,M,0.00384,CHF,0.3478661905,172181565.141666,20120607,,20120608,E,,TRUE,0.0036
PF00009442,DSK00006343,OFF00001001,A,20120607,22000000,T,0.00384,USD,0.9673619048,21999804.4461828,20120607,,20120608,A,,TRUE,0.00384
PF00009859,DSK00006528,OFF00001002,B,20120906,88000000,N,0.00122,GBP,1.364459,87989706.4096885,20120904,,20120913,C,,TRUE,0.00732
PF00009862,DSK00006529,OFF00001002,B,20120907,154000000,T,0.00122,USD,0.999775,153995508.464336,20120905,,20120914,B,,TRUE,0.0018
PF00009863,DSK00006530,OFF00001002,C,20120905,156200000,M,0.00122,CHF,0.3568,156157045,20120905,,20120927,E,,TRUE,0.0054
PF00009864,DSK00006530,OFF00001002,C,20120905,539000000,M,0.00122,CHF,0.3568,538851775,20120905,,20120927,E,,TRUE,0.0054
PF00009865,DSK00006531,OFF00001002,C,20120905,129470000,M,0.00122,CHF,0.3568,129469064.938888,20120905,,20120906,E,,TRUE,0.00312
PF00009866,DSK00006531,OFF00001002,C,20120905,24530000,M,0.00122,CHF,0.3568,24529822.8388888,20120905,,20120906,E,,TRUE,0.00312
PF00009868,DSK00006532,OFF00001002,C,20120905,173030000,M,0.00122,CHF,0.3568,173019906.583334,20120905,,20120912,E,,TRUE,0.0036
PF00009869,DSK00006533,OFF00001002,C,20120906,110000000,M,0.00122,CHF,0.3568,109971125,20120906,,20120927,E,,TRUE,0.0054
PF00009870,DSK00006528,OFF00001002,C,20120906,82489000,M,0.00122,CHF,0.3568,82484188.1416666,20120906,,20120913,E,,TRUE,0.0036
PF00009871,DSK00006528,OFF00001002,C,20120906,144837000,M,0.00122,CHF,0.3568,144828551.175,20120906,,20120913,E,,TRUE,0.0036
PF00009872,DSK00006528,OFF00001002,C,20120906,3674000,M,0.00122,CHF,0.3568,3673785.68333334,20120906,,20120913,E,,TRUE,0.0036
PF00009873,DSK00006534,OFF00001002,C,20120906,78496000,M,0.00122,CHF,0.3568,78495433.0844444,20120906,,20120907,E,,TRUE,0.00312
PF00009875,DSK00006529,OFF00001002,C,20120907,126500000,M,0.00122,CHF,0.3568,126492620.833334,20120907,,20120914,E,,TRUE,0.0036
PF00009876,DSK00006536,OFF00001002,C,20120907,78100000,M,0.00122,CHF,0.3568,78098307.8333334,20120907,,20120910,E,,TRUE,0.00312
PF00009877,DSK00006537,OFF00001002,C,20120907,15895000,M,0.00122,CHF,0.3568,15894540.8111112,20120907,,20120911,E,,TRUE,0.00312
PF00009878,DSK00006536,OFF00001002,C,20120907,56727000,M,0.00122,CHF,0.3568,56725770.915,20120907,,20120910,E,,TRUE,0.00312
PF00008443,DSK00005974,OFF00001002,C,20111212,13026200,M,0.01205,CHF,0.2940918182,13023920.415,20111212,,20111219,E,,TRUE,0.0108
PF00008446,DSK00005989,OFF00001002,C,20111213,13026200,M,0.01205,CHF,0.2940918182,13024000.0056247,20111213,,20111219,E,,TRUE,0.012160077
PF00008447,DSK00005990,OFF00001001,A,20111213,269500000,T,0.01205,USD,1.0003231818,269489444.996738,20111213,,20111214,A,,TRUE,0.01692
PF00008451,DSK00005990,OFF00001002,C,20111213,385000000,M,0.01205,CHF,0.2940918182,384990375,20111213,,20111214,E,,TRUE,0.0108
PF00008472,DSK00005995,OFF00001002,C,20111215,413858500,M,0.01205,CHF,0.2940918182,413848038.576806,20111215,,20111216,E,,TRUE,0.01092
PF00008463,DSK00005991,OFF00001002,C,20111214,413847500,M,0.01205,CHF,0.2940918182,413837038.854862,20111214,,20111215,E,,TRUE,0.01092
PF00008471,DSK00005995,OFF00001001,A,20111215,325900300,T,0.01205,USD,1.0003231818,325892062.172873,20111215,,20111216,A,,TRUE,0.01092
PF00008474,DSK00005995,OFF00001002,C,20111215,621551700,M,0.01205,CHF,0.2940918182,621535988.55425,20111215,,20111216,E,,TRUE,0.01092
PF00008481,DSK00005997,OFF00001001,A,20111219,99000000,T,0.01205,USD,1.0003231818,98979324.31892,20111216,,20111227,A,,TRUE,0.01128
PF00008484,DSK00005996,OFF00001001,A,20111216,1422191100,T,0.01205,USD,1.0003231818,1422069039.07415,20111216,,20111219,A,,TRUE,0.01236
PF00008723,DSK00006062,OFF00001002,B,20120125,2200000,M,0.01005,CHF,0.3159395455,2199764.74738118,20120123,,20120201,D,,TRUE,0.0066
PF00008728,DSK00006059,OFF00001001,A,20120124,26336200,T,0.01005,USD,1.0638863636,26332564.643159,20120124,,20120131,A,,TRUE,0.00852
PF00008736,DSK00006068,OFF00001001,A,20120125,147021600,T,0.01005,USD,1.0638863636,147019190.518823,20120125,,20120126,A,,TRUE,0.00708
PF00008739,DSK00006068,OFF00001002,C,20120125,181500000,M,0.01005,CHF,0.3159395455,181497731.25,20120125,,20120126,E,,TRUE,0.0054
PF00008743,DSK00006070,OFF00001002,C,20120125,275000000,M,0.01005,CHF,0.3159395455,274965166.666666,20120125,,20120202,E,,TRUE,0.00684
PF00008749,DSK00006072,OFF00001002,C,20120126,272580000,M,0.01005,CHF,0.3159395455,272576744.183334,20120126,,20120127,E,,TRUE,0.00516
PF00008753,DSK00006075,OFF00001001,A,20120131,33000000,T,0.01005,USD,1.0638863636,32977154.1604233,20120127,,20120229,A,,TRUE,0.01032
PF00009234,DSK00006260,OFF00001001,A,20120424,13218700,T,0.00417,USD,0.948752381,13200000,20120424,,20120427,A,,TRUE,0.204
PF00009237,DSK00006261,OFF00001002,C,20120424,140514000,M,0.00417,CHF,0.3548247619,140512985.176666,20120424,,20120425,E,,TRUE,0.00312
PF00009238,DSK00006261,OFF00001002,C,20120424,106128000,M,0.00417,CHF,0.3548247619,106127233.52,20120424,,20120425,E,,TRUE,0.00312
PF00009239,DSK00006261,OFF00001002,C,20120424,17776000,M,0.00417,CHF,0.3548247619,17775871.6177778,20120424,,20120425,E,,TRUE,0.00312
PF00009246,DSK00006265,OFF00001002,C,20120426,110000000,M,0.00417,CHF,0.3548247619,109992941.666667,20120426,,20120503,E,,TRUE,0.00396
PF00009247,DSK00006265,OFF00001002,C,20120426,121000000,M,0.00417,CHF,0.3548247619,120992471.111112,20120426,,20120503,E,,TRUE,0.00384
PF00009248,DSK00006265,OFF00001002,C,20120426,108482000,M,0.00417,CHF,0.3548247619,108475039.071667,20120426,,20120503,E,,TRUE,0.00396
PF00009249,DSK00006265,OFF00001002,C,20120426,56518000,M,0.00417,CHF,0.3548247619,56514373.4283334,20120426,,20120503,E,,TRUE,0.00396
PF00009250,DSK00006265,OFF00001002,C,20120426,231000000,M,0.00417,CHF,0.3548247619,230985177.5,20120426,,20120503,E,,TRUE,0.00396
PF00009251,DSK00006266,OFF00001001,A,20120426,55000000,T,0.00417,USD,0.948752381,54999434.728032,20120426,,20120427,A,,TRUE,0.00444
PF00009257,DSK00006269,OFF00001001,A,20120427,110000000,T,0.00417,USD,0.948752381,109884560.164849,20120426,,20120627,A,,TRUE,0.00744
PF00009264,DSK00006271,OFF00001002,C,20120427,140844000,M,0.00417,CHF,0.3548247619,140840948.38,20120427,,20120430,E,,TRUE,0.00312
PF00009849,DSK00006523,OFF00001001,A,20120904,116050000,T,0.00144,USD,0.9972956522,116046615.307053,20120831,,20120911,A,,TRUE,0.0018
PF00008431,DSK00005982,OFF00001001,D,20111212,139040000,Z,0.01205,EUR,,138966899.603499,20111212,,20111216,E,,,0.0576
PF00009303,DSK00006282,OFF00001002,C,20120509,126500000,M,0.00401,CHF,0.3750265217,126492128.888888,20120509,,20120516,E,,TRUE,0.00384
PF00009305,DSK00006290,OFF00001001,A,20120509,22000000,T,0.00401,USD,1.0153543478,21999773.8912128,20120509,,20120510,A,,TRUE,0.00444
PF00009324,DSK00006297,OFF00001001,A,20120514,22000000,T,0.00401,USD,1.0153543478,21999773.8912128,20120514,,20120515,A,,TRUE,0.00444
PF00009328,DSK00006297,OFF00001002,C,20120514,96844000,M,0.00401,CHF,0.3750265217,96843300.5711112,20120514,,20120515,E,,TRUE,0.00312
PF00009329,DSK00006297,OFF00001002,C,20120514,35299000,M,0.00401,CHF,0.3750265217,35298745.0627778,20120514,,20120515,E,,TRUE,0.00312
PF00009330,DSK00006297,OFF00001002,C,20120514,46024000,M,0.00401,CHF,0.3750265217,46023667.6044444,20120514,,20120515,E,,TRUE,0.00312
PF00009342,DSK00006305,OFF00001002,C,20120516,93555000,M,0.00401,CHF,0.3750265217,93554324.325,20120516,,20120517,E,,TRUE,0.00312
PF00009344,DSK00006303,OFF00001002,C,20120517,275000000,M,0.00401,CHF,0.3750265217,274982888.888888,20120517,,20120524,E,,TRUE,0.00384
PF00009345,DSK00006303,OFF00001002,C,20120517,121000000,M,0.00401,CHF,0.3750265217,120992471.111112,20120517,,20120524,E,,TRUE,0.00384
PF00009347,DSK00006306,OFF00001002,C,20120517,68321000,M,0.00401,CHF,0.3750265217,68320506.5705556,20120517,,20120518,E,,TRUE,0.00312
PF00009348,DSK00006306,OFF00001002,C,20120517,93566000,M,0.00401,CHF,0.3750265217,93565324.2455556,20120517,,20120518,E,,TRUE,0.00312
PF00009464,DSK00006354,OFF00001002,C,20120613,121000000,M,0.00384,CHF,0.3478661905,120999025.277778,20120613,,20120614,E,,TRUE,0.00348
PF00009466,DSK00006354,OFF00001002,C,20120613,210672000,M,0.00384,CHF,0.3478661905,210670302.92,20120613,,20120614,E,,TRUE,0.00348
PF00009914,DSK00006553,OFF00001002,C,20120917,77000000,M,0.00122,CHF,0.3568,76999465.2777778,20120917,,20120918,E,,TRUE,0.003
PF00009916,DSK00006554,OFF00001002,C,20120917,50182000,M,0.00122,CHF,0.3568,50166778.1266666,20120917,,20121015,E,,TRUE,0.00468
PF00009917,DSK00006552,OFF00001002,C,20120918,167629000,M,0.00122,CHF,0.3568,167619221.641666,20120918,,20120925,E,,TRUE,0.0036
PF00009918,DSK00006552,OFF00001001,A,20120918,15697000,T,0.00122,USD,0.999775,15696542.1841863,20120918,,20120925,A,,TRUE,0.0018
PF00009921,DSK00006552,OFF00001002,C,20120918,39138000,M,0.00122,CHF,0.3568,39135716.95,20120918,,20120925,E,,TRUE,0.0036
PF00009922,DSK00006556,OFF00001002,C,20120918,46651000,M,0.00122,CHF,0.3568,46650676.0347222,20120918,,20120919,E,,TRUE,0.003
PF00009926,DSK00006559,OFF00001002,C,20120919,1452000,M,0.00122,CHF,0.3568,1451503.9,20120919,,20121019,E,,TRUE,0.00492
PF00009928,DSK00006560,OFF00001002,C,20120919,78078000,M,0.00122,CHF,0.3568,78077457.7916666,20120919,,20120920,E,,TRUE,0.003
PF00009930,DSK00006561,OFF00001002,C,20120919,182897000,M,0.00122,CHF,0.3568,182886331.008334,20120919,,20120926,E,,TRUE,0.0036
PF00009938,DSK00006563,OFF00001002,C,20120920,65043000,M,0.00122,CHF,0.3568,65042548.3125,20120920,,20120921,E,,TRUE,0.003
PF00009939,DSK00006564,OFF00001002,C,20120921,99000000,M,0.00122,CHF,0.3568,98974590,20120921,,20121019,E,,TRUE,0.00396
PF00009940,DSK00006565,OFF00001002,C,20120921,19338000,M,0.00122,CHF,0.3568,19337597.125,20120921,,20120924,E,,TRUE,0.003
PF00009941,DSK00006565,OFF00001002,C,20120921,35662000,M,0.00122,CHF,0.3568,35661257.0416666,20120921,,20120924,E,,TRUE,0.003
PF00009942,DSK00006558,OFF00001002,B,20120921,16115000,T,0.00122,USD,0.999775,16114561.3258306,20120921,,20120928,B,,TRUE,0.00168
PF00009944,DSK00006558,OFF00001002,C,20120921,85162000,M,0.00122,CHF,0.3568,85157197.8094444,20120921,,20120928,E,,TRUE,0.00348
PF00008428,DSK00005979,OFF00001001,A,20111107,54758244.444442,T,0.01205,USD,1.0003231818,54518604.887846,20111209,,20111212,A,,,0.0542537143
PF00008429,DSK00005980,OFF00001001,A,20111212,54758244.442,T,0.01205,USD,1.0003231818,54518604.888022,20111209,,20120207,A,,,0.0333136838
PF00008611,DSK00006030,OFF00001002,C,20120109,366650900,M,0.01005,CHF,0.3159395455,366641224.490138,20120109,,20120110,E,,TRUE,0.0114
PF00008608,DSK00006031,OFF00001002,C,20120109,39600000,M,0.01005,CHF,0.3159395455,39577999.6223334,20120109,,20120126,E,,TRUE,0.0141178894
PF00008616,DSK00006030,OFF00001002,C,20120109,440000000,M,0.01005,CHF,0.3159395455,439988388.888888,20120109,,20120110,E,,TRUE,0.0114
PF00008622,DSK00006027,OFF00001001,A,20120110,91506800,T,0.01005,USD,1.0638863636,91492923.573258,20120110,,20120117,A,,TRUE,0.00936
PF00008612,DSK00006030,OFF00001002,C,20120109,250247800,M,0.01005,CHF,0.3159395455,250241196.238612,20120109,,20120110,E,,TRUE,0.0114
PF00008613,DSK00006030,OFF00001002,C,20120109,483101300,M,0.01005,CHF,0.3159395455,483088551.493472,20120109,,20120110,E,,TRUE,0.0114
PF00008614,DSK00006030,OFF00001001,A,20120109,200761000,T,0.01005,USD,1.0638863636,200757152.154583,20120109,,20120110,A,,TRUE,0.00828
PF00008615,DSK00006030,OFF00001001,A,20120109,193548300,T,0.01005,USD,1.0638863636,193544590.395351,20120109,,20120110,A,,TRUE,0.00828
PF00008617,DSK00006030,OFF00001002,C,20120109,121000000,M,0.01005,CHF,0.3159395455,120996874.166666,20120109,,20120110,E,,TRUE,0.01116
PF00008621,DSK00006032,OFF00001001,A,20120112,33000000,T,0.01005,USD,1.0638863636,32994995.7589766,20120110,,20120119,A,,TRUE,0.00936
PF00008626,DSK00006033,OFF00001002,C,20120110,256547500,M,0.01005,CHF,0.3159395455,256540729.996528,20120110,,20120111,E,,TRUE,0.0114
PF00008627,DSK00006033,OFF00001002,C,20120110,440000000,M,0.01005,CHF,0.3159395455,439988388.888888,20120110,,20120111,E,,TRUE,0.0114
PF00008634,DSK00006036,OFF00001001,A,20120111,16500000,T,0.01005,USD,1.0638863636,16446371.1248239,20120111,,20120411,A,,TRUE,0.01548
PF00008635,DSK00006037,OFF00001001,A,20120111,369398700,T,0.01005,USD,1.0638863636,369391619.993951,20120111,,20120112,A,,TRUE,0.00828
PF00008645,DSK00006039,OFF00001002,B,20120116,66000000,T,0.01005,USD,1.0638863636,65763943.9766483,20120112,,20120416,B,,TRUE,0.01704
PF00008646,DSK00006048,OFF00001001,A,20120116,264547800,T,0.01005,USD,1.0638863636,264542729.597683,20120112,,20120117,A,,TRUE,0.00828
PF00008650,DSK00006038,OFF00001002,C,20120112,260282000,M,0.01005,CHF,0.3159395455,260275203.747778,20120112,,20120113,E,,TRUE,0.01128
PF00008656,DSK00006038,OFF00001001,A,20120112,485078000,T,0.01005,USD,1.0638863636,485064121.776516,20120112,,20120113,A,,TRUE,0.01236
PF00008657,DSK00006041,OFF00001002,C,20120113,275000000,M,0.01005,CHF,0.3159395455,274947902.510416,20120113,,20120119,E,,TRUE,0.01364007
PF00008658,DSK00006042,OFF00001002,C,20120113,6050000,M,0.01005,CHF,0.3159395455,6047971.53765674,20120113,,20120125,E,,TRUE,0.0120701892
PF00008992,DSK00006157,OFF00001002,C,20120305,122705000,M,0.00549,CHF,0.3765440909,122703943.373612,20120305,,20120306,E,,TRUE,0.00372
PF00008996,DSK00006159,OFF00001002,C,20120306,71324000,M,0.00549,CHF,0.3765440909,71298937.538889,20120305,,20120329,E,,TRUE,0.0066
PF00008997,DSK00006159,OFF00001002,C,20120306,38676000,M,0.00549,CHF,0.3765440909,38662409.6833334,20120305,,20120329,E,,TRUE,0.0066
PF00008998,DSK00006160,OFF00001002,C,20120306,141977000,M,0.00549,CHF,0.3765440909,141975816.858334,20120305,,20120307,E,,TRUE,0.0036
PF00008999,DSK00006160,OFF00001001,A,20120306,31240000,T,0.00549,USD,1.0534477273,31239592.1497692,20120305,,20120307,A,,TRUE,0.00564
PF00009000,DSK00006162,OFF00001001,A,20120306,3685000,T,0.00549,USD,1.0534477273,3684613.11562286,20120305,,20120313,A,,TRUE,0.00648
PF00009001,DSK00006161,OFF00001002,C,20120306,3300000,M,0.00549,CHF,0.3765440909,3299266.66666666,20120305,,20120326,E,,TRUE,0.0048
PF00009003,DSK00006160,OFF00001002,C,20120306,2266000,M,0.00549,CHF,0.3765440909,2265981.11666666,20120306,,20120307,E,,TRUE,0.0036
PF00009004,DSK00006160,OFF00001002,C,20120306,23144000,M,0.00549,CHF,0.3765440909,23143807.1333334,20120306,,20120307,E,,TRUE,0.0036
PF00009005,DSK00006158,OFF00001002,C,20120307,87802000,M,0.00549,CHF,0.3765440909,87795853.86,20120307,,20120314,E,,TRUE,0.00432
PF00009006,DSK00006158,OFF00001002,C,20120307,77198000,M,0.00549,CHF,0.3765440909,77192596.14,20120307,,20120314,E,,TRUE,0.00432
PF00009007,DSK00006163,OFF00001002,C,20120307,110000000,M,0.00549,CHF,0.3765440909,109999083.333333,20120307,,20120308,E,,TRUE,0.0036
PF00009008,DSK00006163,OFF00001001,A,20120307,33088000,T,0.00549,USD,1.0534477273,33087568.0234175,20120307,,20120308,A,,TRUE,0.00564
PF00009017,DSK00006167,OFF00001002,C,20120308,136488000,M,0.00549,CHF,0.3765440909,136486862.6,20120308,,20120309,E,,TRUE,0.0036
PF00009018,DSK00006167,OFF00001002,C,20120308,37873000,M,0.00549,CHF,0.3765440909,37872684.391663,20120308,,20120309,E,,TRUE,0.0036
PF00009025,DSK00006171,OFF00001002,B,20120312,165000000,T,0.00549,USD,1.0534477273,164983318.353367,20120309,,20120319,B,,TRUE,0.00624
PF00009028,DSK00006168,OFF00001002,B,20120309,31911000,N,0.00549,GBP,1.8695822727,31906594.2675313,20120309,,20120316,C,,TRUE,0.00864
PF00009029,DSK00006168,OFF00001002,B,20120309,38489000,N,0.00549,GBP,1.8695822727,38483686.0882771,20120309,,20120316,C,,TRUE,0.00864
PF00009165,DSK00006233,OFF00001002,C,20120410,1166000,M,0.00417,CHF,0.3548247619,1165990.93111112,20120410,,20120411,E,,TRUE,0.00336
PF00008672,DSK00006048,OFF00001001,A,20120116,36319800,T,0.01005,USD,1.0638863636,36319103.8838422,20120116,,20120117,A,,TRUE,0.00828
PF00008684,DSK00006050,OFF00001002,C,20120117,93016000,M,0.01005,CHF,0.3159395455,93013597.0866666,20120117,,20120118,E,,TRUE,0.01116
PF00008685,DSK00006047,OFF00001001,A,20120117,26511100,T,0.01005,USD,1.0638863636,26507079.7595698,20120117,,20120124,A,,TRUE,0.00936
PF00008686,DSK00006047,OFF00001001,A,20120117,88988900,T,0.01005,USD,1.0638863636,88975405.3968481,20120117,,20120124,A,,TRUE,0.00936
PF00009633,DSK00006422,OFF00001002,C,20120717,55682000,M,0.00372,CHF,0.3782363636,55681551.4505556,20120717,,20120718,E,,TRUE,0.00348
PF00009634,DSK00006422,OFF00001002,C,20120717,108988000,M,0.00372,CHF,0.3782363636,108987122.041111,20120717,,20120718,E,,TRUE,0.00348
PF00009636,DSK00006422,OFF00001001,A,20120717,33000000,T,0.00372,USD,1.0653181818,32999890.0003666,20120717,,20120718,A,,TRUE,0.00144
PF00009638,DSK00006423,OFF00001002,C,20120718,302500000,M,0.00372,CHF,0.3782363636,302480589.583334,20120717,,20120726,E,,TRUE,0.00396
PF00009639,DSK00006423,OFF00001002,C,20120719,55825000,M,0.00372,CHF,0.3782363636,55821526.4444444,20120717,,20120726,E,,TRUE,0.00384
PF00009643,DSK00006424,OFF00001002,C,20120718,85888000,M,0.00372,CHF,0.3782363636,85887308.1244444,20120718,,20120719,E,,TRUE,0.00348
PF00009644,DSK00006424,OFF00001002,C,20120718,61600000,M,0.00372,CHF,0.3782363636,61599520.8888889,20120718,,20120719,E,,TRUE,0.00336
PF00009645,DSK00006424,OFF00001001,A,20120718,33000000,T,0.00372,USD,1.0653181818,32999890.0003666,20120718,,20120719,A,,TRUE,0.00144
PF00009646,DSK00006425,OFF00001002,B,20120720,118965000,T,0.00372,USD,1.0653181818,118960605.066535,20120718,,20120727,B,,TRUE,0.00228
PF00009659,DSK00006431,OFF00001002,C,20120720,156200000,M,0.00372,CHF,0.3782363636,156196355.333334,20120720,,20120723,E,,TRUE,0.00336
PF00009660,DSK00006431,OFF00001002,C,20120720,20196000,M,0.00372,CHF,0.3782363636,20195528.76,20120720,,20120723,E,,TRUE,0.00336
PF00009662,DSK00006425,OFF00001002,C,20120720,55000000,M,0.00372,CHF,0.3782363636,54996470.8333334,20120720,,20120727,E,,TRUE,0.00396
PF00008530,DSK00006009,OFF00001002,C,20111227,121000000,M,0.01205,CHF,0.2940918182,120996975,20111227,,20111228,E,,TRUE,0.0108
PF00008531,DSK00006009,OFF00001002,C,20111227,55000000,M,0.01205,CHF,0.2940918182,54998579.1666666,20111227,,20111228,E,,TRUE,0.01116
PF00008534,DSK00006010,OFF00001002,C,20111228,5280000,M,0.01205,CHF,0.2940918182,5278917.59318815,20111228,,20120104,E,,TRUE,0.0126515082
PF00008535,DSK00006006,OFF00001001,A,20111228,1650000,T,0.01205,USD,1.0003231818,1648277.54996029,20111228,,20120130,A,,TRUE,0.01368
PF00008536,DSK00006011,OFF00001001,A,20111228,522500000,T,0.01205,USD,1.0003231818,522488244.014509,20111228,,20111229,A,,TRUE,0.00972
PF00008537,DSK00006011,OFF00001002,C,20111228,129140000,M,0.01205,CHF,0.2940918182,129136663.883334,20111228,,20111229,E,,TRUE,0.01116
PF00008538,DSK00006011,OFF00001002,C,20111228,421151500,M,0.01205,CHF,0.2940918182,421140620.252916,20111228,,20111229,E,,TRUE,0.01116
PF00008539,DSK00006011,OFF00001002,C,20111228,549708500,M,0.01205,CHF,0.2940918182,549694299.197084,20111228,,20111229,E,,TRUE,0.01116
PF00008544,DSK00006011,OFF00001002,C,20111228,5500000,M,0.01205,CHF,0.2940918182,5499857.91666666,20111228,,20111229,E,,TRUE,0.01116
PF00008545,DSK00006011,OFF00001001,A,20111228,1364959200,T,0.01205,USD,1.0003231818,1364920148.11799,20111228,,20111229,A,,TRUE,0.01236
PF00008546,DSK00006012,OFF00001001,A,20111229,28050000,T,0.01205,USD,1.0003231818,28044546.8936596,20111229,,20120105,A,,TRUE,0.012
PF00008554,DSK00006013,OFF00001002,C,20111229,55000000,M,0.01205,CHF,0.2940918182,54998579.1666666,20111229,,20111230,E,,TRUE,0.01116
PF00008556,DSK00006014,OFF00001001,A,20120103,110000000,T,0.01205,USD,1.0003231818,109977760.052967,20111230,,20120110,A,,TRUE,0.01248
PF00008551,DSK00006013,OFF00001002,C,20111229,421162500,M,0.01205,CHF,0.2940918182,421151619.96875,20111229,,20111230,E,,TRUE,0.01116
PF00008561,DSK00006015,OFF00001002,C,20111230,55000000,M,0.01205,CHF,0.2940918182,54993583.3333334,20111230,,20120103,E,,TRUE,0.0126
